"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","regulation","rank","gene_SYMBOL","ENTREZID"
"Peli1",4.15822674210717e-07,1.46627014472542,0.588,0.413,0.013424835036893,"Neutrophil 1","Peli1","up",6.32057582519854,"Peli1","67245"
"Opa3",4.43311120968218e-07,1.1254438080493,0.469,0.175,0.0143122995404589,"Neutrophil 1","Opa3","up",4.77935019537251,"Opa3","403187"
"Cd24a",4.46254978434843e-07,-0.507660900373024,0.573,0.937,0.0144073419787689,"Neutrophil 1","Cd24a","down",2.15249102179116,"Cd24a","12484"
"Utrn",4.50048633229597e-07,-0.539044126474458,0.278,0.603,0.0145298201238176,"Neutrophil 1","Utrn","down",2.28099334910156,"Utrn","22288"
"Card19",4.69932973363462e-07,1.03226650903488,0.64,0.524,0.0151717860450394,"Neutrophil 1","Card19","up",4.32346014997065,"Card19","68480"
"Il10rb",4.78614505643884e-07,1.15958140384853,0.572,0.413,0.0154520693147128,"Neutrophil 1","Il10rb","up",4.83546877299981,"Il10rb","16155"
"Dusp5",4.8690949852572e-07,1.33472540890028,0.505,0.238,0.0157198731599029,"Neutrophil 1","Dusp5","up",5.54288713352795,"Dusp5","240672"
"Rpl35a",4.90993717928981e-07,-0.516573278887567,0.513,0.905,0.0158517321833372,"Neutrophil 1","Rpl35a","down",2.1409258141621,"Rpl35a","57808"
"Rtn3",5.3195408564484e-07,-0.535226861529699,0.462,0.841,0.0171741376550437,"Neutrophil 1","Rtn3","down",2.17534964333048,"Rtn3","20168"
"Tmbim6",6.95218089597315e-07,0.689812838195421,0.876,0.905,0.0224451160226493,"Neutrophil 1","Tmbim6","up",2.61900015001989,"Tmbim6","110213"
"Irgm2",7.01139199305003e-07,1.23467115173103,0.385,0.095,0.022636279049562,"Neutrophil 1","Irgm2","up",4.67718297575978,"Irgm2","54396"
"Ssh2",7.72267526763172e-07,-0.526608547518807,0.628,0.937,0.024932657101549,"Neutrophil 1","Ssh2","down",1.94401589914203,"Ssh2","237860"
"A930037H05Rik",8.14756618714125e-07,1.13392702706434,0.288,0,0.0263044174351855,"Neutrophil 1","A930037H05Rik","up",4.12524737804444,"A930037H05Rik","78439"
"Atp6v0c",8.41332770599264e-07,1.03992930630071,0.834,0.857,0.0271624284987972,"Neutrophil 1","Atp6v0c","up",3.74990247251887,"Atp6v0c","11984"
"ENSMUSG00000106874",8.5632775243351e-07,1.22332152477682,0.373,0.079,0.0276465414873159,"Neutrophil 1","ENSMUSG00000106874","up",4.38958913831221,"Gm20186","100504344"
"Il23a",8.76418187295032e-07,1.78852903085474,0.329,0.032,0.0282951611768201,"Neutrophil 1","Il23a","up",6.37622130522586,"Il23a","83430"
"Dock2",9.78497348276611e-07,0.777313067263664,0.951,0.984,0.0315907868891104,"Neutrophil 1","Dock2","up",2.68553095254913,"Dock2","94176"
"Igtp",1.06830988517806e-06,1.01615649650239,0.326,0.032,0.0344903846429735,"Neutrophil 1","Igtp","up",3.42147483040179,"Igtp","16145"
"Il15",1.19532863964129e-06,1.7629265066325,0.539,0.349,0.0385911851308192,"Neutrophil 1","Il15","up",5.73785224482444,"Il15","16168"
"Asph",1.32033201299508e-06,1.3916341440589,0.314,0.032,0.0426269190395462,"Neutrophil 1","Asph","up",4.3909805234997,"Asph","65973"
"Eif1",1.4068894784998e-06,0.535301333487557,0.982,1,0.045421426813366,"Neutrophil 1","Eif1","up",1.65502931526815,"Eif1","20918"
"Gtsf2",1.50539828448826e-06,0.833218384930186,0.295,0.016,0.0486017836147034,"Neutrophil 1","Gtsf2","up",2.51973159248491,"Gtsf2","223927"
"A930011G23Rik",1.50956465539524e-06,1.82764194801183,0.582,0.381,0.0487362948994354,"Neutrophil 1","A930011G23Rik","up",5.52191173377124,"A930011G23Rik","319818"
