"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","regulation","rank","gene_SYMBOL","ENTREZID"
"Nfkbia",1.27124547618866e-62,0.541810004382384,0.996,0.936,4.10421601987509e-58,"M2-like 2","Nfkbia","up",71.5936473668617,"Nfkbia","18035"
"Ifi44",5.30908988656738e-62,-0.990356800758264,0.842,0.877,1.71403966987828e-57,"M2-like 2","Ifi44","down",129.448049253733,"Ifi44","99899"
"Nlrp3",4.92646830999628e-61,0.628801589572504,0.968,0.778,1.5905102938823e-56,"M2-like 2","Nlrp3","up",80.7888748681672,"Nlrp3","216799"
"Aif1",6.50831771891577e-61,-0.887327806119312,0.897,0.907,2.10121037555196e-56,"M2-like 2","Aif1","down",113.757422704725,"Aif1","11629"
"Ifi203",1.53367409016789e-60,-0.932134713981245,0.784,0.858,4.95146680010703e-56,"M2-like 2","Ifi203","down",118.702770982711,"Ifi203","15950"
"Cflar",1.60585580801875e-60,0.545887663437921,0.986,0.89,5.18450547618854e-56,"M2-like 2","Cflar","up",69.4910032053183,"Cflar","12633"
"Vim",1.10746274180338e-59,0.592571429839825,0.996,0.964,3.5754434619122e-55,"M2-like 2","Vim","up",74.2895488814528,"Vim","22352"
"Rhoc",3.51330131880775e-59,0.544498109969696,0.646,0.373,1.13426933077708e-54,"M2-like 2","Rhoc","up",67.6340738843658,"Rhoc","11853"
"Ifit2",7.43995799199202e-59,-1.58542301951401,0.384,0.623,2.40199043771462e-54,"M2-like 2","Ifit2","down",195.741553571223,"Ifit2","15958"
"Agap1",9.46049610057505e-59,0.533422053000404,0.693,0.412,3.05432116607065e-54,"M2-like 2","Agap1","up",65.7298857244648,"Agap1","347722"
"Cd83",2.54918607352264e-58,-1.10064589759054,0.643,0.792,8.23004723836784e-54,"M2-like 2","Cd83","down",134.533932821169,"Cd83","12522"
"Apoe",5.52422945959526e-58,-1.16762888252543,0.994,0.982,1.78349748103033e-53,"M2-like 2","Apoe","down",141.818375115456,"Apoe","11816"
"Fth1",9.11210043535339e-58,0.58030685024286,1,1,2.94184162555384e-53,"M2-like 2","Fth1","up",70.1927409850526,"Fth1","14319"
"Rab3il1",2.24770918323983e-57,-0.522762550704297,0.147,0.43,7.2567290980898e-53,"M2-like 2","Rab3il1","down",62.7603002320376,"Rab3il1","74760"
"Areg",2.81752543819333e-57,1.03969722304435,0.205,0.052,9.09638087720717e-53,"M2-like 2","Areg","up",124.586017131893,"Areg","11839"
"Klf2",3.85979859022972e-57,0.56053194869576,0.909,0.725,1.24613597485567e-52,"M2-like 2","Klf2","up",66.9916268007469,"Klf2","16598"
"Nos2",5.16699135792261e-57,0.629965533238432,0.309,0.104,1.66816315990531e-52,"M2-like 2","Nos2","up",75.106192862441,"Nos2","18126"
"Anxa1",6.83585717090134e-57,0.677338429913889,0.933,0.781,2.2069564876255e-52,"M2-like 2","Anxa1","up",80.5645364622937,"Anxa1","16952"
"Phlda1",1.49748033008579e-56,0.626544846763639,0.583,0.304,4.83461524568196e-52,"M2-like 2","Phlda1","up",74.0316765210638,"Phlda1","21664"
"Ccl12",1.58277662606668e-56,-1.4356471280146,0.128,0.41,5.10999433725626e-52,"M2-like 2","Ccl12","down",169.554557990898,"Ccl12","20293"
"Tagln2",2.01351887229329e-56,0.615324142301104,0.93,0.773,6.50064567919889e-52,"M2-like 2","Tagln2","up",72.523656076529,"Tagln2","21346"
"C1qa",2.01634404221942e-56,-2.24890119847186,0.388,0.592,6.50976674030539e-52,"M2-like 2","C1qa","down",265.058016744866,"C1qa","12259"
"Pstpip2",2.28279950027381e-56,0.540734106282317,0.871,0.62,7.37001818663401e-52,"M2-like 2","Pstpip2","up",63.6644139921742,"Pstpip2","19201"
"Otulinl",5.70595285790417e-56,-0.6319681533518,0.413,0.635,1.84216688017436e-51,"M2-like 2","Otulinl","down",73.8270866837755,"Otulinl","223433"
"Atp8a1",6.01493901666478e-56,-0.747659715876235,0.529,0.707,1.94192306153022e-51,"M2-like 2","Atp8a1","down",87.3028500704999,"Atp8a1","11980"
"Il1b",8.06695648923703e-56,1.14552974297172,0.927,0.735,2.60441690255017e-51,"M2-like 2","Il1b","up",133.425154032357,"Il1b","16176"
"Clec4a3",8.56049399827103e-56,-0.744250181151601,0.916,0.908,2.7637554873418e-51,"M2-like 2","Clec4a3","down",86.6420703833399,"Clec4a3","73149"
"Arhgap15",9.52193105603334e-56,-1.14755660596104,0.47,0.682,3.07415544144037e-51,"M2-like 2","Arhgap15","down",133.470942710315,"Arhgap15","76117"
"Ptgs2",1.00241897515325e-55,1.3635093867101,0.628,0.376,3.23630966128226e-51,"M2-like 2","Ptgs2","up",158.5180644312,"Ptgs2","19225"
"C1qb",1.01230184637275e-55,-1.94469379742446,0.307,0.54,3.26821651101441e-51,"M2-like 2","C1qb","down",226.065977576637,"C1qb","12260"
"Txnrd1",3.03767782025445e-55,0.540460955256516,0.949,0.744,9.80714284269151e-51,"M2-like 2","Txnrd1","up",62.2333919427495,"Txnrd1","50493"
"Camkk2",1.64046483896795e-54,0.563234792986459,0.882,0.698,5.29624073260804e-50,"M2-like 2","Camkk2","up",63.9058910452562,"Camkk2","207565"
"Fcgr1",3.43025854523639e-54,-0.892147162203655,0.811,0.87,1.10745897132957e-49,"M2-like 2","Fcgr1","down",100.566933232295,"Fcgr1","14129"
"Selenop",3.94466869708657e-54,-1.61872014122382,0.758,0.796,1.2735362888544e-49,"M2-like 2","Selenop","down",182.243399978463,"Selenop","20363"
"Nrp1",9.25297201523544e-54,-0.916539505725762,0.366,0.593,2.98732201511876e-49,"M2-like 2","Nrp1","down",102.407059882867,"Nrp1","18186"
"Prr13",1.77935576581619e-53,0.500234868998763,0.915,0.766,5.74465008993758e-49,"M2-like 2","Prr13","up",55.5652891497968,"Prr13","66151"
"Ifi44l",2.8734742766216e-53,-0.717292626731293,0.634,0.763,9.27701170207284e-49,"M2-like 2","Ifi44l","down",79.3319405268626,"Ifi44l","15061"
"Lcn2",4.85492838773083e-53,0.637317865051879,0.258,0.081,1.5674136299789e-48,"M2-like 2","Lcn2","up",70.1525457602307,"Lcn2","16819"
"Hpgds",5.50201247568358e-53,-0.664413268892042,0.088,0.357,1.77632472777445e-48,"M2-like 2","Hpgds","down",73.0519319515258,"Hpgds","54486"
"Ndrg1",7.63332286314313e-53,0.545014135006572,0.82,0.563,2.46441828636576e-48,"M2-like 2","Ndrg1","up",59.7456096364978,"Ndrg1","17988"
"Sdc4",2.20118937869529e-52,0.622651365367999,0.978,0.82,7.10653990911775e-48,"M2-like 2","Sdc4","up",67.5969431349595,"Sdc4","20971"
"Slc37a2",2.89332565034183e-51,-0.615541052394512,0.482,0.657,9.34110186212859e-47,"M2-like 2","Slc37a2","down",65.2393957799227,"Slc37a2","56857"
"Axl",3.50178207983792e-51,-0.548429442261664,0.135,0.411,1.13055034447567e-46,"M2-like 2","Axl","down",58.0217562972964,"Axl","26362"
"Mbnl1",8.30301282804968e-51,-0.690019143897433,0.901,0.897,2.68062769153584e-46,"M2-like 2","Mbnl1","down",72.4056844991558,"Mbnl1","56758"
"Trps1",2.17954704820594e-50,0.553058447694763,0.988,0.913,7.03666764513287e-46,"M2-like 2","Trps1","up",57.5002587767565,"Trps1","83925"
"Cd180",3.11156795128343e-50,-0.783557154052397,0.541,0.688,1.00456971307186e-45,"M2-like 2","Cd180","down",81.1857435343657,"Cd180","17079"
"Ms4a4c",4.55893776177008e-50,-0.993505928800052,0.828,0.855,1.47185305638747e-45,"M2-like 2","Ms4a4c","down",102.559425278648,"Ms4a4c","64380"
"Ncf1",5.28309407602934e-50,0.532390129014253,0.948,0.816,1.70564692244607e-45,"M2-like 2","Ncf1","up",54.8800440998082,"Ncf1","17969"
"Ecm1",2.52060640837915e-49,0.576881857416129,0.86,0.677,8.1377777894521e-45,"M2-like 2","Ecm1","up",58.5649377346488,"Ecm1","13601"
"Dclre1c",2.76798185873182e-48,-0.757155616287171,0.643,0.758,8.93642943091568e-44,"M2-like 2","Dclre1c","down",75.0519964848025,"Dclre1c","227525"
"Ms4a6c",2.98945440981706e-48,-0.634498027351207,0.961,0.944,9.65145356209439e-44,"M2-like 2","Ms4a6c","down",62.8448948782983,"Ms4a6c","73656"
"Smpdl3a",6.98477696065941e-48,0.604149538118504,0.854,0.713,2.25503524174889e-43,"M2-like 2","Smpdl3a","up",59.3262723553489,"Smpdl3a","57319"
"Snx2",7.16341306881786e-48,-0.624751475365254,0.843,0.837,2.31270790926785e-43,"M2-like 2","Snx2","down",61.333564096717,"Snx2","67804"
"Tnfrsf1b",1.8747401361272e-47,0.521139801620046,0.975,0.868,6.05259852948665e-43,"M2-like 2","Tnfrsf1b","up",50.6603499617968,"Tnfrsf1b","21938"
"Srgap2",6.52320162057983e-47,-0.707373423960599,0.966,0.934,2.1060156432042e-42,"M2-like 2","Srgap2","down",67.8822248506813,"Srgap2","14270"
"Plek",1.90003407865774e-46,0.524004682761019,0.996,0.95,6.13426002294651e-42,"M2-like 2","Plek","up",49.7252590212009,"Plek","56193"
"P2rx4",7.44168611981385e-46,-0.57125540588406,0.839,0.851,2.4025483637819e-41,"M2-like 2","P2rx4","down",53.4292089606153,"P2rx4","18438"
"Pla2g4a",1.11572821795997e-45,0.594565452942153,0.725,0.479,3.60212855168378e-41,"M2-like 2","Pla2g4a","up",55.3685890454191,"Pla2g4a","18783"
"Frmd4b",1.12542745978855e-45,-0.821667518167638,0.698,0.795,3.63344255392732e-41,"M2-like 2","Frmd4b","down",76.5102350685343,"Frmd4b","232288"
"Sash1",2.42358616020226e-45,0.662032811991299,0.803,0.61,7.82454791821299e-41,"M2-like 2","Sash1","up",61.1378846735339,"Sash1","70097"
"Themis2",6.71946792756492e-45,-0.60304097496395,0.477,0.642,2.16938022041433e-40,"M2-like 2","Themis2","down",55.0751064109812,"Themis2","230787"
"Ckb",1.08151252427826e-44,-0.737098698910555,0.328,0.542,3.49166318463235e-40,"M2-like 2","Ckb","down",66.9676469175209,"Ckb","12709"
"Cd72",1.32936757284142e-44,-1.12330793393653,0.399,0.589,4.29186320891854e-40,"M2-like 2","Cd72","down",101.824137936834,"Cd72","12517"
"Nrros",4.37263689298954e-43,-0.615062057083539,0.818,0.83,1.41170582090167e-38,"M2-like 2","Nrros","down",53.6047708644877,"Nrros","224109"
"Acsl1",6.46301622612112e-43,0.682785510847205,0.711,0.469,2.0865847886032e-38,"M2-like 2","Acsl1","up",59.2403177717832,"Acsl1","14081"
"Cadm1",4.61629586339776e-42,-1.1260505311216,0.179,0.408,1.49037111949797e-37,"M2-like 2","Cadm1","down",95.4852826799017,"Cadm1","54725"
"Serpinb2",4.9577714699106e-42,0.522345315845904,0.117,0.024,1.60061651906064e-37,"M2-like 2","Serpinb2","up",44.255842465694,"Serpinb2","18788"
"Spon1",1.12353947152613e-41,-0.884222316903563,0.05,0.273,3.6273471838221e-37,"M2-like 2","Spon1","down",74.1925718039912,"Spon1","233744"
"Rsrp1",3.42903287204762e-41,-0.503017261866202,0.92,0.894,1.10706326274058e-36,"M2-like 2","Rsrp1","down",41.6454794647828,"Rsrp1","27981"
"Ifit3b",2.01289614764825e-40,-0.878843992274009,0.172,0.395,6.49863521268237e-36,"M2-like 2","Ifit3b","down",71.2052331743523,"Ifit3b","667370"
"Fam102b",5.13773413636928e-40,0.56124812699146,0.749,0.521,1.65871746592682e-35,"M2-like 2","Fam102b","up",44.9472383378043,"Fam102b","329739"
"Ifit1bl1",2.43814665764499e-39,-0.738509353164902,0.044,0.257,7.87155648420685e-35,"M2-like 2","Ifit1bl1","down",57.9930882481972,"Ifit1bl1","667373"
"Ifi204",8.27316832840202e-39,-0.79740506112306,0.908,0.877,2.67099239482459e-34,"M2-like 2","Ifi204","down",61.6437515603558,"Ifi204","15951"
"Ifit3",1.16840352531189e-38,-1.09594665539439,0.46,0.61,3.77219078146945e-34,"M2-like 2","Ifit3","down",84.3443145795882,"Ifit3","15959"
"Atp6v0a1",1.19948086872697e-38,-0.596992354028631,0.442,0.604,3.87252398468501e-34,"M2-like 2","Atp6v0a1","down",45.9290018098653,"Atp6v0a1","11975"
"Gatm",1.65734557783069e-38,-0.690855390740322,0.322,0.507,5.35074019802637e-34,"M2-like 2","Gatm","down",52.9268862441069,"Gatm","67092"
"Blnk",5.68031213730759e-38,-0.722955446318674,0.209,0.421,1.83388877352975e-33,"M2-like 2","Blnk","down",54.4955641293996,"Blnk","17060"
"Tnf",1.14357278315724e-36,0.66127700102951,0.957,0.771,3.69202473042316e-32,"M2-like 2","Tnf","up",47.8609465803931,"Tnf","21926"
"Stat2",3.36662825560569e-36,-0.654684601515826,0.639,0.725,1.0869159323223e-31,"M2-like 2","Stat2","down",46.6769129183951,"Stat2","20847"
"Cd93",3.81447791328764e-36,-0.62982519270054,0.43,0.588,1.23150419430492e-31,"M2-like 2","Cd93","down",44.8258566012818,"Cd93","17064"
"Gna12",6.64043508304159e-36,-0.638426455022147,0.528,0.62,2.14386446655998e-31,"M2-like 2","Gna12","down",45.084097972063,"Gna12","14673"
"Ptms",1.71567921341767e-35,-0.605528778261055,0.91,0.873,5.53907034051894e-31,"M2-like 2","Ptms","down",42.186167367298,"Ptms","69202"
"Tmem176b",1.30341970570193e-34,-0.892227904481283,0.186,0.39,4.2080905198587e-30,"M2-like 2","Tmem176b","down",60.3507806555429,"Tmem176b","65963"
"Abhd12",1.63940773105712e-34,-0.56167237461602,0.766,0.782,5.2928278597179e-30,"M2-like 2","Abhd12","down",37.8630088469627,"Abhd12","76192"
"Clec2d",1.79076977784925e-34,-0.659163191888545,0.634,0.728,5.78150022778631e-30,"M2-like 2","Clec2d","down",44.3767707865593,"Clec2d","93694"
"Rsad2",2.78009765283693e-34,-1.70902141751045,0.566,0.668,8.97554527218401e-30,"M2-like 2","Rsad2","down",114.304563384971,"Rsad2","58185"
"Trafd1",2.81268710277791e-34,-0.55435535721818,0.718,0.754,9.08076031131847e-30,"M2-like 2","Trafd1","down",37.0705159886122,"Trafd1","231712"
"Rgs10",3.92289290602193e-34,-0.608082980772356,0.649,0.694,1.26650597470918e-29,"M2-like 2","Rgs10","down",40.4610545528384,"Rgs10","67865"
"Slc8a1",4.86781859090436e-34,-0.742339094197397,0.822,0.862,1.57157523207347e-29,"M2-like 2","Slc8a1","down",49.2340735288685,"Slc8a1","20541"
"Trim30c",2.23434221936363e-33,-0.529925079421327,0.165,0.368,7.21357385521549e-29,"M2-like 2","Trim30c","down",34.3386169108261,"Trim30c","434219"
"Ccl7",2.57770638753533e-33,-1.12693633047725,0.31,0.518,8.32212507215781e-29,"M2-like 2","Ccl7","down",72.8632517947057,"Ccl7","20306"
"Lst1",5.77410147238797e-33,-0.734143947240179,0.938,0.92,1.86416866036046e-28,"M2-like 2","Lst1","down",46.8747734469548,"Lst1","16988"
"Ifi202b",1.55707871685545e-32,-0.631295233522819,0.95,0.915,5.02702863736781e-28,"M2-like 2","Ifi202b","down",39.6816739296141,"Ifi202b","26388"
"Epsti1",1.65403227119891e-32,-0.657308476678773,0.756,0.81,5.34004318756567e-28,"M2-like 2","Epsti1","down",41.2770982591287,"Epsti1","108670"
"Phf11d",2.5849194417135e-32,-0.841844569105301,0.594,0.674,8.34541241757203e-28,"M2-like 2","Phf11d","down",52.4895734474313,"Phf11d","219132"
"H2-T23",2.61108387039606e-32,-0.610431502980597,0.864,0.855,8.42988427557367e-28,"M2-like 2","H2-T23","down",38.0546658858804,"H2-T23","15040"
"Rgl1",3.90493779483344e-32,-0.62105342758779,0.836,0.844,1.26070916706198e-27,"M2-like 2","Rgl1","down",38.4668836602942,"Rgl1","19731"
"Plxnc1",5.3008696319317e-32,-0.504634638786469,0.213,0.403,1.71138576066915e-27,"M2-like 2","Plxnc1","down",31.1018913886571,"Plxnc1","54712"
"9930111J21Rik2",1.00850630784468e-31,-0.529389685655954,0.657,0.74,3.25596261487656e-27,"M2-like 2","9930111J21Rik2","down",32.2871114082331,"9930111J21Rik2","245240"
"Stat1",1.15600366131221e-31,-0.647922924511942,0.847,0.852,3.73215782054646e-27,"M2-like 2","Stat1","down",39.4279312292015,"Stat1","20846"
"Oxct1",1.29186022107492e-31,-0.508737952481653,0.448,0.59,4.17077072374037e-27,"M2-like 2","Oxct1","down",30.9016063922597,"Oxct1","67041"
"Ly6a",2.43761796948897e-31,-1.36419081613039,0.313,0.491,7.86984961449515e-27,"M2-like 2","Ly6a","down",81.9970880112314,"Ly6a","110454"
"Pik3ap1",2.8073018494734e-31,-0.556830663123136,0.942,0.912,9.06337402102488e-27,"M2-like 2","Pik3ap1","down",33.3906603407653,"Pik3ap1","83490"
"Ccl3",3.07798662127453e-31,0.789995807664036,0.793,0.621,9.93727980678483e-27,"M2-like 2","Ccl3","up",47.2998172993956,"Ccl3","20302"
"Pxn",5.0640280233258e-31,-0.509958022169275,0.775,0.782,1.63492144733073e-26,"M2-like 2","Pxn","down",30.2790725465118,"Pxn","19303"
"Sell",8.74251481406713e-31,-0.578116982923353,0.061,0.241,2.82252090772157e-26,"M2-like 2","Sell","down",34.0103804486157,"Sell","20343"
"Trerf1",1.65120123422039e-30,-0.616975213436363,0.171,0.368,5.33090318468053e-26,"M2-like 2","Trerf1","down",35.9040653825455,"Trerf1","224829"
"Ccl2",4.14531362041059e-30,-1.11487037554083,0.529,0.655,1.33831450234956e-25,"M2-like 2","Ccl2","down",63.8522122057201,"Ccl2","20296"
"Etv6",5.44820680853538e-30,-0.61790707241034,0.897,0.872,1.75895356813565e-25,"M2-like 2","Etv6","down",35.2206464382363,"Etv6","14011"
"Iigp1",5.6030955800918e-30,-0.774559601296445,0.107,0.299,1.80895940803264e-25,"M2-like 2","Iigp1","down",44.1281132169962,"Iigp1","60440"
"Ifi209",8.4997935471047e-30,-0.849708366954745,0.653,0.699,2.74415834668275e-25,"M2-like 2","Ifi209","down",48.0553866221471,"Ifi209","236312"
"Tgfbr2",1.56672892690958e-29,-0.529239806817028,0.647,0.701,5.05818434052756e-25,"M2-like 2","Tgfbr2","down",29.6075904995708,"Tgfbr2","21813"
"Inpp4b",1.68670204175936e-29,-0.797059165072851,0.489,0.644,5.4455175418201e-25,"M2-like 2","Inpp4b","down",44.5315636584421,"Inpp4b","234515"
"Ifi27l2a",1.99291153295059e-29,-0.571668562507584,0.982,0.976,6.43411488413099e-25,"M2-like 2","Ifi27l2a","down",31.8436613921508,"Ifi27l2a","76933"
"Tmem176a",8.109276966593e-29,-0.716858676763938,0.139,0.324,2.61808006866455e-24,"M2-like 2","Tmem176a","down",38.9251401080005,"Tmem176a","66058"
"Ifi211",1.43870821525608e-28,-0.714062560442563,0.758,0.785,4.64486947295424e-24,"M2-like 2","Ifi211","down",38.3639243176104,"Ifi211","381308"
"Gpr65",1.62609918158096e-28,-0.539504455604921,0.508,0.638,5.24986120773413e-24,"M2-like 2","Gpr65","down",28.9195108370414,"Gpr65","14744"
"Pip4k2a",2.78109043067012e-28,-0.528800981592799,0.864,0.85,8.97875045541848e-24,"M2-like 2","Pip4k2a","down",28.0619776711212,"Pip4k2a","18718"
"Itga9",4.09725780997221e-28,-0.633616442919725,0.218,0.395,1.32279968394953e-23,"M2-like 2","Itga9","down",33.378728357888,"Itga9","104099"
"Elmo1",5.82487370410651e-28,-0.539488806954641,0.926,0.885,1.88056047537079e-23,"M2-like 2","Elmo1","down",28.2303094798209,"Elmo1","140580"
"Irgm1",1.06356665571847e-27,-0.522496607690794,0.57,0.661,3.4337249479871e-23,"M2-like 2","Irgm1","down",27.0265610264097,"Irgm1","15944"
"Adap2",1.25623049240814e-27,-0.5040891104206,0.708,0.746,4.05574014473969e-23,"M2-like 2","Adap2","down",25.9904937395609,"Adap2","216991"
"Gbp4",1.44122819421372e-27,-0.534404453465095,0.132,0.31,4.65300522501899e-23,"M2-like 2","Gbp4","down",27.4801157955663,"Gbp4","17472"
"Tor3a",2.87239740698732e-27,-0.571156849042498,0.789,0.787,9.27353502845857e-23,"M2-like 2","Tor3a","down",28.9760963240098,"Tor3a","30935"
"Vrk2",4.66038994096977e-27,-0.523383428904997,0.667,0.733,1.50460689244209e-22,"M2-like 2","Vrk2","down",26.299148686347,"Vrk2","69922"
"Kdr",4.79560860930331e-27,-0.563347116734452,0.2,0.368,1.54826223951357e-22,"M2-like 2","Kdr","down",28.2911451010239,"Kdr","16542"
"Uba52",7.08635238698961e-27,-0.521466906139534,0.851,0.815,2.2878288681396e-22,"M2-like 2","Uba52","down",25.98431462097,"Uba52","22186"
"Rnf213",1.58688590449654e-26,-0.602706005498782,0.935,0.895,5.12326114266709e-22,"M2-like 2","Rnf213","down",29.5465052469862,"Rnf213","672511"
"Ddx60",3.93125484093013e-26,-0.747238218360764,0.769,0.793,1.26920562539429e-21,"M2-like 2","Ddx60","down",35.9540362075313,"Ddx60","234311"
"Fcgr4",1.10283440368575e-25,-0.593032273175609,0.614,0.684,3.56050087229946e-21,"M2-like 2","Fcgr4","down",27.9225602966496,"Fcgr4","246256"
"Snx24",1.8337706111595e-25,-0.592579862700925,0.727,0.779,5.92032841812845e-21,"M2-like 2","Snx24","down",27.5999374817435,"Snx24","69226"
"Camk2d",2.29019525984778e-25,-0.556033203307811,0.843,0.836,7.39389539641856e-21,"M2-like 2","Camk2d","down",25.7741586191094,"Camk2d","108058"
"Fcgrt",2.97244461941601e-25,-0.615594693563426,0.344,0.481,9.5965374537846e-21,"M2-like 2","Fcgrt","down",28.3745351716286,"Fcgrt","14132"
"Cxcl10",3.11980128558788e-25,-1.6248730366373,0.187,0.352,1.00722784505205e-20,"M2-like 2","Cxcl10","down",74.8164665525306,"Cxcl10","15945"
"Dab2",6.36935517744453e-25,-0.824381691915374,0.609,0.682,2.05634631903797e-20,"M2-like 2","Dab2","down",37.3698577615297,"Dab2","13132"
"Gm12185",1.22948424976523e-24,-0.502891732128379,0.467,0.58,3.96938990036704e-20,"M2-like 2","Gm12185","down",22.4657273352899,"Gm12185","620913"
"Mt1",1.51106129045338e-24,0.512670778177882,0.817,0.65,4.87846137622874e-20,"M2-like 2","Mt1","up",22.7968658618853,"Mt1","17748"
"Ifi47",2.67253861960734e-24,-0.592898201418725,0.517,0.614,8.6282909334023e-20,"M2-like 2","Ifi47","down",26.0262480422159,"Ifi47","15953"
"Nceh1",2.73284541265096e-24,-0.56429468184401,0.566,0.64,8.82299141474363e-20,"M2-like 2","Nceh1","down",24.7580572306449,"Nceh1","320024"
"Znfx1",3.05701401803094e-24,-0.545978904989671,0.817,0.789,9.86956975721291e-20,"M2-like 2","Znfx1","down",23.8932629316745,"Znfx1","98999"
"Cd74",3.20286327792576e-24,-1.21773210349148,0.545,0.653,1.03404440927833e-19,"M2-like 2","Cd74","down",53.2339370869549,"Cd74","16149"
"Wwp1",4.69553358924995e-24,-0.880134252197578,0.558,0.603,1.51595301928935e-19,"M2-like 2","Wwp1","down",38.1389213338611,"Wwp1","107568"
"Slc9a9",5.165997580823e-24,-0.895025188076586,0.594,0.661,1.6678423189687e-19,"M2-like 2","Slc9a9","down",38.6987285419956,"Slc9a9","331004"
"Tmcc3",1.63348120034205e-23,-0.693746061591042,0.744,0.773,5.27369405530429e-19,"M2-like 2","Tmcc3","down",29.1972643194762,"Tmcc3","319880"
"Parp14",2.69264624903201e-23,-0.566011234143794,0.923,0.89,8.69320841499983e-19,"M2-like 2","Parp14","down",23.5384684629906,"Parp14","547253"
"Ifi214",2.81847925486149e-23,-0.84682315125083,0.439,0.546,9.09946027432031e-19,"M2-like 2","Ifi214","down",35.1777972542958,"Ifi214","545384"
"Dck",4.74022225073102e-23,-0.502332736893954,0.528,0.601,1.53038075364851e-18,"M2-like 2","Dck","down",20.6061987908039,"Dck","13178"
"Slamf9",9.56160362415227e-23,-0.852633820622427,0.362,0.487,3.08696373005756e-18,"M2-like 2","Slamf9","down",34.3776360449012,"Slamf9","98365"
"Slfn5",3.49275503325775e-22,-0.530359784000168,0.946,0.91,1.12763596248726e-17,"M2-like 2","Slfn5","down",20.6966664475629,"Slfn5","327978"
"Siglec1",4.11219816074634e-22,-0.537576367810594,0.562,0.648,1.32762317619696e-17,"M2-like 2","Siglec1","down",20.8905167192033,"Siglec1","20612"
"Cyria",5.32240823780863e-22,-0.50996328521777,0.423,0.567,1.71833949957651e-17,"M2-like 2","Cyria","down",19.6859026778191,"Cyria","76820"
"C130026I21Rik",1.44748561856285e-21,-0.587163132450069,0.596,0.653,4.67320731953015e-17,"M2-like 2","C130026I21Rik","down",22.078567382127,"C130026I21Rik","620078"
"Phf11b",2.1997416313393e-21,-0.731257906113516,0.668,0.685,7.10186585677893e-17,"M2-like 2","Phf11b","down",27.1907934592615,"Phf11b","236451"
"Dmxl1",2.75654601314776e-21,-0.528003048083955,0.747,0.734,8.89950880344755e-17,"M2-like 2","Dmxl1","down",19.5139105129863,"Dmxl1","240283"
"Ccl5",5.21927548528614e-21,-0.682238610942773,0.332,0.501,1.68504309042463e-16,"M2-like 2","Ccl5","down",24.7786132266287,"Ccl5","20304"
"Cd36",5.80065471758787e-21,0.605241176291531,0.691,0.537,1.87274137557324e-16,"M2-like 2","Cd36","up",21.9181786314748,"Cd36","12491"
"Sp140",8.79877510116134e-21,-0.530982029119058,0.711,0.719,2.84068454140994e-16,"M2-like 2","Sp140","down",19.0077317145237,"Sp140","434484"
"Il15",9.45038694461268e-21,-0.665070801929022,0.467,0.573,3.0510574250682e-16,"M2-like 2","Il15","down",23.7602351790599,"Il15","16168"
"Zup1",1.97432341906141e-20,-0.50582798824072,0.62,0.687,6.37410315843977e-16,"M2-like 2","Zup1","down",17.6984752126617,"Zup1","72580"
"Cd52",2.62264236240888e-20,-0.653679443625852,0.909,0.893,8.46720086703707e-16,"M2-like 2","Cd52","down",22.6860506668066,"Cd52","23833"
"Gbp7",2.72343547765307e-20,-0.625686682760505,0.55,0.625,8.79261143960295e-16,"M2-like 2","Gbp7","down",21.6909616202201,"Gbp7","229900"
"Gadd45b",2.80956377224513e-20,-0.564662085521741,0.696,0.723,9.0706766386934e-16,"M2-like 2","Gadd45b","down",19.5578136507814,"Gadd45b","17873"
"Ly6c2",3.45211276694674e-20,-1.31803796792826,0.711,0.724,1.11451460680875e-15,"M2-like 2","Ly6c2","down",45.3805183223084,"Ly6c2","100041546"
"Isg15",5.41256199756599e-20,-1.03159706938301,0.809,0.795,1.74744564091418e-15,"M2-like 2","Isg15","down",35.0543093561582,"Isg15","100038882"
"Rigi",5.76368650027916e-20,-0.503396508829637,0.759,0.755,1.86080618661513e-15,"M2-like 2","Rigi","down",17.0740852773412,"Rigi","230073"
"Lncpint",1.05507361078158e-19,-0.54952034736727,0.821,0.794,3.40630515240834e-15,"M2-like 2","Lncpint","down",18.3062527839936,"Lncpint","232685"
"Isg20",2.46068157378459e-19,-0.630899656477215,0.292,0.419,7.94431046096353e-15,"M2-like 2","Isg20","down",20.4829903797061,"Isg20","57444"
"Cd86",4.19940911724489e-19,-0.716632501598563,0.778,0.778,1.35577923350251e-14,"M2-like 2","Cd86","down",22.883376415878,"Cd86","12524"
"Xaf1",5.79673677963024e-19,-0.556613209553678,0.785,0.768,1.87147646930362e-14,"M2-like 2","Xaf1","down",17.5942450015878,"Xaf1","327959"
"Cmpk2",1.10651220580674e-18,-0.776148528974474,0.318,0.438,3.57237465644706e-14,"M2-like 2","Cmpk2","down",24.0318564445344,"Cmpk2","22169"
"Samd9l",1.87629781152898e-18,-0.547555734744004,0.831,0.809,6.05762748452132e-14,"M2-like 2","Samd9l","down",16.664789292637,"Samd9l","209086"
"Oasl1",1.97927654757933e-18,-0.631662811848064,0.773,0.779,6.39009433385988e-14,"M2-like 2","Oasl1","down",19.1908272528387,"Oasl1","231655"
